iid,pid,match,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
204,232,0,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7
204,233,0,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7
205,214,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,215,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,216,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,217,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,218,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,219,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,220,1,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,221,1,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,222,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,223,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,224,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,225,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,226,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,227,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,228,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,229,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,230,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,231,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,232,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
205,233,0,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5
206,214,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,215,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,216,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,217,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,218,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,219,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,220,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,221,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,222,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,223,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,224,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,225,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,226,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,227,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,228,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,229,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,230,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,231,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,232,0,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
206,233,1,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7
207,214,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,215,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,216,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,217,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,218,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,219,1,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,220,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,221,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,222,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,223,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,224,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,225,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,226,1,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,227,1,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,228,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,229,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,230,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,231,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,232,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
207,233,0,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6
208,214,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,215,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,216,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,217,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,218,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,219,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,220,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,221,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,222,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,223,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,224,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,225,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,226,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,227,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,228,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,229,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,230,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,231,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,232,0,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
208,233,1,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8
209,214,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,215,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,216,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,217,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,218,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,219,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,220,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,221,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,222,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,223,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,224,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,225,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,226,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,227,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,228,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,229,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,230,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,231,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,232,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
209,233,0,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3
210,214,1,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,215,1,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,216,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,217,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,218,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,219,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,220,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,221,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,222,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,223,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,224,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,225,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,226,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,227,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,228,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,229,1,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,230,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,231,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,232,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
210,233,0,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1
211,214,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,215,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,216,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,217,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,218,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,219,1,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,220,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,221,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,222,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,223,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,224,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,225,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,226,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,227,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,228,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,229,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,230,1,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,231,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,232,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
211,233,0,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7
212,214,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,215,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,216,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,217,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,218,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,219,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,220,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,221,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,222,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,223,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,224,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,225,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,226,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,227,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,228,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,229,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,230,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,231,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,232,0,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
212,233,1,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3
213,214,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,215,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,216,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,217,1,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,218,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,219,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,220,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,221,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,222,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,223,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,224,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,225,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,226,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,227,1,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,228,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,229,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,230,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,231,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,232,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
213,233,0,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5
214,194,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,195,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,196,1,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,197,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,198,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,199,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,200,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,201,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,202,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,203,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,204,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,205,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,206,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,207,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,208,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,209,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,210,1,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,211,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,212,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
214,213,0,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1
215,194,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,195,1,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,196,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,197,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,198,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,199,1,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,200,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,201,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,202,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,203,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,204,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,205,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,206,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,207,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,208,1,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,209,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,210,1,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,211,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,212,1,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
215,213,0,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2
216,194,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,195,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,196,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,197,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,198,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,199,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,200,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,201,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,202,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,203,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,204,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,205,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,206,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,207,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,208,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,209,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,210,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,211,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,212,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
216,213,0,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1
217,194,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,195,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,196,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,197,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,198,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,199,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,200,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,201,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,202,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,203,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,204,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,205,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,206,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,207,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,208,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,209,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,210,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,211,0,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,212,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
217,213,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7
218,194,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,195,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,196,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,197,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,198,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,199,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,200,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,201,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,202,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,203,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,204,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,205,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,206,1,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,207,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,208,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,209,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,210,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,211,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,212,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
218,213,0,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1
219,194,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,195,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,196,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,197,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,198,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,199,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,200,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,201,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,202,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,203,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,204,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,205,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,206,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,207,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,208,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,209,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,210,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,211,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,212,1,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
219,213,0,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10
220,194,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,195,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,196,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,197,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,198,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,199,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,200,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,201,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,202,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,203,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,204,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,205,1,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,206,1,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,207,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,208,1,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,209,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,210,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,211,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,212,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
220,213,0,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5
221,194,1,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,195,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,196,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,197,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,198,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,199,1,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,200,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,201,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,202,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,203,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,204,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,205,1,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,206,1,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,207,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,208,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,209,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,210,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,211,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,212,1,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
221,213,0,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1
222,194,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,195,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,196,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,197,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,198,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,199,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,200,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,201,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,202,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,203,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,204,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,205,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,206,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,207,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,208,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,209,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,210,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,211,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,212,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
222,213,0,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1
223,194,0,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2
223,195,0,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2
223,196,0,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2
223,197,0,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2
